Deflection	Force
5,285941601	1494,110229
5,287774086	1492,367798
5,29143858	1494,110229
5,300575256	1494,981445
5,304214954	1493,239014
5,307829857	1495,852661
5,317065716	1494,981445
5,318922997	1497,595093
5,326251984	1499,337524
5,331748962	1501,079956
5,337221146	1502,822388
5,348189831	1507,178345
5,350047112	1505,436035
5,351928711	1503,693604
5,353785992	1506,307129
5,355618	1508,920776
5,366562366	1510,663208
5,368394852	1512,40564
5,37022686	1510,663208
5,373842239	1514,148071
5,377481937	1511,534424
5,379338741	1513,276855
5,381171227	1515,019287
5,388624191	1513,276855
5,390431881	1516,761719
5,39412117	1515,019287
5,395953178	1517,632935
5,405040741	1517,632935
5,406872749	1520,246582
5,410512924	1517,632935
5,412344933	1520,246582
5,421605587	1522,860229
5,427102566	1525,473755
5,430791855	1523,731445
5,44168663	1526,344971
5,447183132	1528,087402
5,46010828	1526,344971
5,463772774	1529,829834
5,465605259	1528,087402
5,471102238	1529,829834
5,474692345	1531,572266
5,483853817	1535,057129
5,485711098	1533,314697
5,489449978	1535,928345
5,491281986	1532,443481
5,493114471	1534,185913
5,496778965	1535,928345
5,49861145	1537,670776
5,502226353	1535,928345
5,504083633	1538,541992
5,516860008	1541,15564
5,522455692	1542,897949
5,535232544	1545,511597
5,538921833	1548,125244
5,540704727	1546,382813
5,54431963	1548,125244
5,553530693	1548,99646
5,562790871	1550,738892
5,570070744	1553,352539
5,575542927	1555,094971
5,584679604	1555,094971
5,588393688	1558,579834
5,599461555	1558,579834
5,603076935	1560,322266
5,613996029	1561,193359
5,623281479	1563,807007
5,632442951	1565,549438
5,641554832	1565,549438
5,64700222	1567,29187
5,648859501	1564,678223
5,656262875	1567,29187
5,667281151	1569,905518
5,676368237	1572,519165
5,681815624	1575,132813
5,68550539	1573,390381
5,68924427	1576,004028
5,698430061	1576,004028
5,700262547	1578,617676
5,70573473	1580,359985
5,709399223	1578,617676
5,714821815	1581,231201
5,716679096	1583,844849
5,72034359	1582,102417
5,72408247	1584,716064
5,735125542	1587,329712
5,736933231	1585,58728
5,744212627	1587,329712
5,747828007	1585,58728
5,753349304	1589,072144
5,76077795	1591,685791
5,769939423	1591,685791
5,773554325	1593,428223
5,777218819	1595,170654
5,786380291	1594,299438
5,791926861	1596,913086
5,799280643	1598,655396
5,801113129	1596,04187
5,802945137	1597,78418
5,806560516	1595,170654
5,808392525	1596,913086
5,812032223	1599,526611
5,813864708	1601,269043
5,815647602	1597,78418
5,819361687	1600,397827
5,828621864	1601,269043
5,83045435	1603,011475
5,834118843	1601,269043
5,837759018	1604,753906
5,84325552	1603,011475
5,84506321	1605,625122
5,846870899	1607,367554
5,856007576	1609,109985
5,863460541	1610,852417
5,867125034	1608,23877
5,870789528	1611,723633
5,881684303	1613,466064
5,883491993	1611,723633
5,887181282	1615,208496
5,89644146	1616,950806
5,903770924	1619,564453
5,907410622	1617,822021
5,909243107	1619,564453
5,91471529	1621,306885
5,923851967	1623,049316
5,925733566	1621,306885
5,929447651	1623,920532
5,933087349	1622,178101
5,936776638	1624,791748
5,945864201	1624,791748
5,949528694	1627,405396
5,951336384	1629,147827
5,955025673	1627,405396
5,958714962	1629,147827
5,964285851	1630,890259
5,966118336	1632,63269
5,975230217	1630,890259
5,977062702	1632,63269
5,98251009	1634,375
5,991671562	1635,246216
5,999124527	1633,503906
6,002764225	1635,246216
6,011900902	1637,859863
6,015515804	1635,246216
6,017348289	1638,731079
6,019155979	1636,988647
6,021012783	1634,375
6,024677277	1641,344727
6,026534557	1639,602295
6,033937931	1641,344727
6,043074608	1643,958374
6,044907093	1645,700806
6,046739101	1643,958374
6,054018974	1645,700806
6,055850983	1648,314453
6,059515953	1643,958374
6,061397552	1646,572021
6,063254356	1649,185669
6,066944122	1647,443237
6,068776131	1649,185669
6,076056004	1651,799316
6,086999893	1651,799316
6,090689659	1654,412842
6,092521667	1652,67041
6,096285343	1654,412842
6,107279301	1657,026489
6,118174076	1658,768921
6,129266739	1660,511353
6,132956028	1662,253784
6,136620522	1660,511353
6,140285015	1662,253784
6,143900394	1663,996216
6,15117979	1662,253784
6,15298748	1663,996216
6,164080143	1663,125
6,167769432	1664,867432
6,169601917	1663,125
6,173291206	1666,609863
6,180571079	1664,867432
6,182403088	1666,609863
6,18782568	1669,223511
6,191514969	1670,96582
6,193347454	1669,223511
6,200750828	1670,96582
6,204440117	1672,708252
6,206247807	1674,450684
6,20810461	1672,708252
6,21171999	1675,321899
6,213576794	1672,708252
6,217216492	1676,193115
6,220856667	1674,450684
6,224545956	1676,193115
6,235589027	1679,677979
6,242943287	1682,291626
6,246582985	1679,677979
6,250222683	1682,291626
6,252030373	1680,549194
6,25755167	1683,162842
6,259384155	1684,905273
6,261191845	1682,291626
6,264930725	1684,905273
6,268595219	1683,162842
6,274116993	1685,776489
6,275949001	1683,162842
6,279564381	1687,518921
6,288651466	1689,26123
6,296005249	1691,003662
6,29979372	1688,390137
6,301625729	1691,003662
6,303433418	1693,61731
6,312570095	1692,746094
6,316259384	1695,359741
6,318042278	1692,746094
6,319874763	1694,488525
6,321681976	1696,230957
6,323514462	1694,488525
6,32901144	1696,230957
6,332725525	1694,488525
6,334582329	1697,973389
6,343793392	1698,844604
6,352880478	1702,329468
6,354688168	1699,71582
6,358352661	1701,458252
6,367613316	1704,071899
6,378606796	1704,943115
6,38038969	1703,200684
6,382222176	1704,943115
6,387694359	1707,556641
6,393190861	1704,943115
6,395023346	1706,685547
6,398712635	1708,427856
6,400619507	1710,170288
6,402451515	1706,685547
6,407923698	1709,299072
6,411612988	1711,041504
6,41522789	1709,299072
6,420700073	1712,783936
6,428029537	1715,397583
6,431694031	1712,783936
6,437289715	1715,397583
6,442786694	1713,655151
6,446426392	1717,140015
6,448234081	1715,397583
6,45192337	1718,01123
6,453706264	1719,753662
6,455513954	1717,140015
6,457345963	1719,753662
6,459153652	1721,496094
6,461010456	1719,753662
6,468414307	1722,36731
6,470246315	1720,624878
6,475792885	1723,238525
6,486737251	1725,852051
6,492159843	1727,594482
6,501420021	1725,852051
6,505084515	1731,079346
6,506941795	1729,336914
6,510581493	1727,594482
6,512413979	1729,336914
6,516053677	1727,594482
6,52152586	1729,336914
6,525165558	1726,723267
6,526998043	1729,336914
6,532519817	1731,079346
6,534401417	1729,336914
6,538115501	1731,950562
6,539947987	1730,20813
6,545444489	1727,594482
6,547276974	1731,950562
6,549059868	1735,435425
6,552749157	1732,821777
6,556339264	1735,435425
6,560003757	1733,692993
6,561861038	1735,435425
6,571121693	1737,177856
6,572928905	1739,791504
6,57845068	1737,177856
6,580283165	1739,791504
6,589370251	1742,405151
6,59117794	1739,791504
6,596674442	1741,533936
6,598531723	1743,276367
6,600339413	1745,018677
6,604127407	1741,533936
6,607792377	1744,147461
6,618736267	1745,889893
6,62420845	1747,632324
6,633345127	1747,632324
6,638941288	1750,245972
6,651742458	1751,117188
6,657214642	1752,859619
6,670090199	1755,473267
6,675611973	1758,086914
6,677419186	1756,344482
6,679251671	1758,086914
6,681083679	1759,829346
6,68294096	1758,086914
6,692028046	1758,086914
6,693835735	1760,700562
6,697525024	1758,95813
6,703046799	1761,571777
6,714114666	1763,314087
6,725034237	1765,056519
6,734195709	1763,314087
6,736027718	1766,79895
6,745263577	1768,541382
6,750760555	1770,283813
6,752543449	1766,79895
6,756257534	1769,412598
6,769009113	1771,155029
6,77089119	1772,897461
6,776437283	1770,283813
6,781959057	1772,026245
6,785598755	1773,768677
6,789238453	1775,511108
6,798350811	1775,511108
6,807610989	1778,124756
6,814940453	1781,609497
6,816772461	1778,995972
6,82038784	1780,738281
6,83133173	1780,738281
6,833213806	1783,351929
6,842449665	1785,09436
6,851586342	1785,09436
6,85522604	1786,836792
6,86248064	1789,450439
6,871716499	1790,321655
6,873598576	1788,579224
6,875430584	1790,321655
6,886424541	1792,064087
6,895536423	1793,806519
6,897319317	1792,064087
6,904648304	1794,677734
6,908461571	1792,935303
6,917623043	1793,806519
6,924927235	1795,54895
6,926734924	1793,806519
6,930349827	1796,420166
6,93401432	1794,677734
6,935871601	1797,291382
6,937679291	1799,033691
6,939536095	1797,291382
6,941442966	1794,677734
6,943274975	1797,291382
6,954268932	1799,904907
6,957933426	1801,647339
6,961548328	1799,904907
6,965163708	1802,518555
6,967020512	1804,260986
6,970685005	1802,518555
6,97439909	1805,132202
6,978088379	1801,647339
6,97994566	1803,389771
6,981753349	1806,874634
6,985442638	1804,260986
6,987274647	1806,003418
6,996362209	1807,74585
7,000001907	1806,003418
7,001833916	1807,74585
7,00928688	1809,488281
7,020280838	1810,359497
7,027535915	1812,973145
7,029367924	1811,230713
7,034815311	1813,84436
7,044125557	1815,586792
7,047765255	1812,973145
7,051429749	1817,329102
7,053262234	1815,586792
7,055094242	1817,329102
7,0642066	1819,071533
7,073343277	1819,942749
7,075224876	1822,556396
7,078914165	1819,071533
7,082603455	1821,685181
7,091740131	1824,298828
7,093597412	1822,556396
7,095405102	1824,298828
7,099020004	1822,556396
7,102684498	1826,04126
7,106348991	1823,427612
7,108206272	1826,04126
7,119274139	1827,783691
7,124696732	1826,04126
7,126578808	1830,397339
7,130218506	1828,654907
7,139379978	1831,268555
7,141187191	1829,526123
7,144950867	1831,268555
7,154112339	1830,397339
7,155944824	1832,139771
7,157727718	1834,753296
7,161441803	1832,139771
7,165007114	1835,624512
7,170528889	1833,882202
7,174193382	1836,495728
7,183429241	1836,495728
7,18711853	1834,753296
7,190758228	1837,366943
7,199845791	1838,238159
7,210888863	1838,238159
7,212770462	1839,980591
7,218267441	1841,723022
7,229261398	1841,723022
7,231043816	1843,465454
7,232851505	1845,207886
7,23468399	1843,465454
7,236491203	1845,207886
7,243870258	1842,594238
7,245776653	1845,207886
7,25310564	1848,692749
7,256795406	1850,435181
7,258577824	1848,692749
7,260410309	1846,079102
7,262267113	1847,821533
7,264074802	1849,563965
7,265882492	1851,306396
7,271354675	1849,563965
7,275043964	1851,306396
7,280614853	1853,048706
7,282422543	1854,791138
7,286111832	1853,048706
7,29160881	1855,662354
7,293391705	1853,919922
7,295223713	1856,533569
7,302503586	1854,791138
7,304335594	1858,276001
7,313621044	1857,404785
7,315453529	1860,889648
7,319118023	1858,276001
7,322782516	1860,889648
7,326397419	1858,276001
7,330111504	1860,889648
7,33731699	1859,147217
7,339174271	1860,889648
7,350291729	1859,147217
7,355788708	1860,889648
7,359428406	1859,147217
7,366707802	1860,889648
7,368515491	1859,147217
7,37215519	1860,889648
7,37401247	1863,503296
7,375844479	1860,018433
7,379558563	1863,503296
7,381440639	1861,760864
7,388769627	1865,245728
7,397931099	1864,374512
7,399738789	1866,116943
7,405161381	1867,859375
7,407018661	1869,601807
7,416278839	1870,473022
7,418111324	1872,215332
7,419943333	1870,473022
7,423608303	1872,215332
7,430912495	1873,957764
7,434552193	1872,215332
7,441856861	1873,957764
7,44928503	1875,700195
7,452924728	1873,957764
7,456589222	1876,571411
7,465750694	1876,571411
7,467533588	1874,828979
7,469341278	1877,442627
7,472980976	1875,700195
7,474838257	1877,442627
7,478527546	1880,056274
7,48038435	1878,313843
7,48412323	1880,056274
7,491477013	1881,798706
7,493284702	1880,056274
7,49873209	1881,798706
7,505987167	1884,412354
7,509676456	1886,154785
7,511508465	1884,412354
7,518936634	1887,897217
7,520793915	1886,154785
7,524433613	1887,897217
7,529905796	1889,639526
7,531738281	1887,026001
7,540825367	1888,768433
7,544539452	1887,026001
7,548203945	1888,768433
7,557415009	1888,768433
7,559271812	1891,381958
7,561104298	1893,995605
7,562887192	1892,253174
7,570191383	1893,995605
7,575688362	1892,253174
7,579352856	1893,995605
7,583091736	1895,738037
7,586781025	1893,995605
7,592278004	1895,738037
7,60141468	1898,351685
7,605005264	1895,738037
7,608669758	1899,2229
7,612359047	1900,965332
7,616073132	1897,480469
7,619787216	1901,836548
7,62345171	1900,094116
7,627116203	1904,450195
7,628948689	1902,707764
7,634420872	1900,094116
7,638010979	1903,578979
7,647172451	1901,836548
7,650911331	1904,450195
7,656433105	1907,063843
7,658289909	1904,450195
7,667427063	1907,934937
7,671041965	1906,192627
7,676514149	1907,934937
7,680178642	1906,192627
7,682011127	1907,934937
7,689439297	1910,548584
7,691271305	1908,806152
7,69310379	1907,063843
7,694960594	1910,548584
7,698575974	1908,806152
7,70585537	1910,548584
7,713184834	1908,806152
7,716849327	1911,4198
7,722420216	1913,162231
7,72974968	1914,904663
7,735246658	1913,162231
7,740693569	1914,904663
7,749855042	1915,775879
7,751737118	1918,389526
7,760948181	1918,389526
7,768252373	1920,131958
7,771867752	1917,518311
7,773674965	1919,260742
7,777314663	1921,87439
7,786600113	1921,003174
7,792121887	1925,359253
7,803090572	1925,359253
7,815842628	1927,101563
7,823270798	1928,843994
7,826960087	1927,101563
7,828792572	1928,843994
7,83062458	1932,328857
7,83243227	1930,586426
7,841544151	1930,586426
7,843351841	1928,843994
7,848897934	1930,586426
7,859916687	1928,843994
7,861748695	1931,457642
7,869053364	1929,71521
7,870934963	1927,972778
7,876357555	1932,328857
7,880022526	1928,843994
7,883687019	1933,200073
7,885519028	1930,586426
7,8874259	1928,843994
7,894754887	1931,457642
7,896587372	1934,071289
7,89841938	1931,457642
7,902059555	1933,200073
7,907531261	1934,942505
7,916692734	1937,556152
7,925928593	1937,556152
7,927785873	1941,041016
7,936897755	1940,1698
7,946009636	1941,912231
7,955245495	1943,654663
7,957127094	1941,041016
7,960766792	1942,783447
7,966288567	1944,525757
7,975375652	1943,654663
7,982680321	1945,396973
7,99010849	1948,01062
7,991940498	1946,268188
7,995605469	1948,881836
7,999294758	1946,268188
8,001127243	1948,01062
8,00290966	1949,753052
8,004741669	1948,01062
8,008381844	1949,753052
8,017542839	1951,495483
8,019351006	1949,753052
8,023089409	1952,366699
8,024922371	1950,624268
8,026754379	1953,237915
8,034108162	1951,495483
8,035915375	1953,237915
8,03955555	1954,980347
8,050524712	1954,109131
8,054188728	1956,722778
8,059760094	1959,336426
8,063425064	1956,722778
8,07070446	1959,336426
8,078008652	1957,593994
8,081648827	1960,207642
8,0890522	1961,950073
8,09459877	1959,336426
8,096430779	1961,078857
8,101977348	1962,821167
8,11101532	1964,563599
8,112847328	1961,950073
8,116487503	1964,563599
8,127579689	1966,30603
8,133126259	1964,563599
8,134958267	1966,30603
8,14043045	1968,919678
8,147686005	1970,662109
8,153206825	1968,919678
8,156896591	1970,662109
8,164275169	1968,919678
8,166107178	1970,662109
8,16794014	1972,404541
8,177051544	1973,275757
8,188020706	1973,275757
8,18987751	1971,533325
8,195448875	1974,146973
8,204610825	1972,404541
8,20822525	1976,76062
8,211865425	1972,404541
8,215480804	1976,76062
8,226622581	1975,018188
8,230262756	1977,631836
8,239374161	1979,374268
8,24487114	1977,631836
8,246679306	1980,245483
8,248511314	1981,987793
8,250318527	1978,503052
8,254033089	1980,245483
8,255840302	1982,859009
8,259579659	1980,245483
8,266933441	1981,987793
8,274237633	1983,730225
8,281517029	797,1422729
8,281517029	797,1422729
